Area,Frontage,Access_Road,Floors,Bedrooms,Bathrooms,Price,Frontage_missing,Access_Road_missing,Floors_missing,Bedrooms_missing,Bathrooms_missing,Area_per_Bedroom,Area_per_Bathroom,Frontage_Area_ratio,Legal_status_Sale contract,Legal_status_Unknown,Furniture_state_Full,Furniture_state_Unknown,Price_log
55.0,5.0,3.5,5.0,4.0,5.0,6.8,0,0,0,0,0,11.0,9.166666666666666,0.08928571428571429,False,False,True,False,2.0541237336955462
37.0,4.0,5.5,6.0,3.0,3.0,5.6,0,1,0,0,0,9.25,9.25,0.10526315789473684,False,False,True,False,1.8870696490323797
45.0,3.5,3.5,4.0,4.0,3.0,4.95,0,0,0,0,0,9.0,11.25,0.07608695652173914,False,False,False,False,1.7833912195575383
30.0,6.0,3.5,6.0,3.0,4.0,4.6,0,0,0,0,0,7.5,6.0,0.1935483870967742,False,False,False,False,1.7227665977411035
67.5,4.5,5.5,4.0,4.0,4.0,4.5,1,1,0,0,0,13.5,13.5,0.06569343065693431,False,False,False,True,1.7047480922384253
140.0,6.5,7.5,3.0,3.0,3.0,10.0,0,0,0,1,1,35.0,35.0,0.04609929078014184,False,False,False,True,2.3978952727983707
45.0,4.5,5.5,5.0,3.0,4.0,5.7,1,1,0,0,0,11.25,9.0,0.09782608695652174,False,False,True,False,1.9021075263969205
46.5,5.0,5.5,3.0,3.0,3.0,2.8,0,1,0,0,1,11.625,11.625,0.10526315789473684,False,True,False,True,1.33500106673234
68.0,4.0,5.0,1.0,3.0,3.0,2.8,0,0,0,0,0,17.0,17.0,0.057971014492753624,False,False,False,True,1.33500106673234
120.0,4.5,5.5,3.0,3.0,3.0,7.0,1,1,1,1,1,30.0,30.0,0.0371900826446281,False,False,False,True,2.0794415416798357
40.0,4.5,5.5,2.0,2.0,2.0,1.38,1,1,0,0,0,13.333333333333334,13.333333333333334,0.10975609756097561,False,False,False,True,0.8671004876833833
120.0,4.5,5.5,5.0,3.0,3.0,8.0,1,1,0,1,1,30.0,30.0,0.0371900826446281,False,False,False,True,2.1972245773362196
98.0,6.5,7.5,3.0,3.0,3.0,6.9,0,0,1,1,1,24.5,24.5,0.06565656565656566,True,False,False,False,2.066862759472976
80.0,4.5,7.5,3.0,4.0,4.0,1.5,1,0,0,0,0,16.0,16.0,0.05555555555555555,False,False,True,False,0.9162907318741551
32.0,4.5,5.5,5.0,3.0,4.0,5.7,1,1,0,0,0,8.0,6.4,0.13636363636363635,False,False,True,False,1.9021075263969205
75.0,6.5,3.5,1.0,3.0,1.5,2.35,0,0,0,0,0,18.75,30.0,0.08552631578947369,False,False,True,False,1.208960345836975
90.0,6.0,7.5,3.0,3.0,4.0,5.8,0,0,0,0,0,22.5,18.0,0.06593406593406594,False,False,False,True,1.916922612182061
86.0,4.0,3.5,2.0,5.5,2.0,7.6,0,0,0,0,0,13.23076923076923,28.666666666666668,0.04597701149425287,False,True,False,True,2.151762203259462
70.0,4.5,5.5,3.0,4.0,4.0,2.7,1,1,1,0,0,14.0,14.0,0.06338028169014084,False,False,False,True,1.308332819650179
120.0,5.0,5.5,5.0,3.0,3.0,10.0,0,1,0,1,1,30.0,30.0,0.04132231404958678,False,False,False,True,2.3978952727983707
41.8,4.5,5.5,3.0,3.0,3.0,2.85,1,1,0,0,1,10.45,10.45,0.10514018691588786,False,True,False,True,1.3480731482996928
48.6,4.5,5.5,3.0,2.0,2.0,2.95,1,1,1,0,0,16.2,16.2,0.0907258064516129,False,True,False,True,1.3737155789130306
56.0,4.5,7.0,3.0,3.0,3.0,4.65,1,0,0,0,0,14.0,14.0,0.07894736842105263,False,True,False,True,1.7316555451583497
32.0,4.5,7.5,3.0,3.0,4.0,3.6,1,0,0,0,0,8.0,6.4,0.13636363636363635,False,True,False,True,1.5260563034950492
140.0,4.5,5.5,3.0,4.0,5.0,4.5,1,1,1,0,0,28.0,23.333333333333332,0.031914893617021274,False,True,False,True,1.7047480922384253
42.0,5.6,3.5,5.0,3.0,4.0,8.5,0,0,0,0,0,10.5,8.4,0.13023255813953488,False,False,False,False,2.2512917986064953
114.0,6.0,7.5,5.0,3.0,3.0,8.5,0,0,0,1,1,28.5,28.5,0.05217391304347826,False,False,False,True,2.2512917986064953
53.0,4.5,5.0,2.0,4.0,3.0,4.35,1,0,0,0,0,10.6,13.25,0.08333333333333333,False,False,False,True,1.6770965609079151
33.0,3.3,3.5,4.0,4.0,4.0,5.4,0,0,0,0,0,6.6,6.6,0.09705882352941175,False,False,False,True,1.8562979903656263
68.0,4.0,7.5,3.0,3.0,3.0,8.5,0,0,1,1,1,17.0,17.0,0.057971014492753624,True,False,False,True,2.2512917986064953
40.0,4.25,3.5,5.0,4.0,4.0,6.3,0,0,0,0,0,8.0,8.0,0.10365853658536585,False,False,True,False,1.9878743481543455
72.0,4.5,7.5,3.0,4.0,4.0,8.35,1,0,0,0,0,14.4,14.4,0.06164383561643835,False,False,False,True,2.2353763433005955
40.0,4.5,6.0,1.0,2.0,2.0,2.35,1,0,0,0,0,13.333333333333334,13.333333333333334,0.10975609756097561,False,False,True,False,1.208960345836975
20.0,4.5,5.5,3.0,2.0,2.0,2.8,1,1,0,0,0,6.666666666666667,6.666666666666667,0.21428571428571427,False,False,True,False,1.33500106673234
91.0,5.0,5.5,3.0,3.0,3.0,3.5,0,1,1,1,1,22.75,22.75,0.05434782608695652,True,False,False,True,1.5040773967762742
45.0,4.0,5.0,5.0,3.0,3.0,4.5,0,0,0,1,1,11.25,11.25,0.08695652173913043,False,True,False,True,1.7047480922384253
52.0,4.5,7.5,4.0,4.0,3.0,7.2,0,0,0,0,0,10.4,13.0,0.08490566037735849,False,False,False,False,2.1041341542702074
34.0,4.5,5.5,4.0,3.0,4.0,2.95,1,1,0,0,0,8.5,6.8,0.12857142857142856,False,False,True,False,1.3737155789130306
112.5,5.0,7.5,3.0,5.0,3.0,4.9,0,0,0,0,0,18.75,28.125,0.04405286343612335,False,False,True,False,1.7749523509116738
140.0,6.5,5.5,2.0,4.0,3.0,9.0,0,1,0,0,0,28.0,35.0,0.04609929078014184,True,False,False,True,2.302585092994046
34.0,4.25,3.5,3.0,3.0,3.0,2.1,0,0,0,0,0,8.5,8.5,0.12142857142857143,False,False,False,False,1.1314021114911006
98.4,4.5,7.5,1.0,3.0,2.0,1.19,1,0,0,0,0,24.6,32.800000000000004,0.04527162977867203,False,False,True,False,0.7839015438284094
20.0,3.6,7.5,4.0,3.0,3.0,3.6,0,0,0,0,1,5.0,5.0,0.17142857142857143,False,False,False,False,1.5260563034950492
26.4,4.0,5.5,3.0,2.0,1.5,3.85,0,1,0,0,0,8.799999999999999,10.559999999999999,0.14598540145985403,False,True,False,True,1.5789787049493917
75.0,5.0,7.5,4.0,3.0,3.0,4.35,0,0,0,1,1,18.75,18.75,0.06578947368421052,False,False,False,True,1.6770965609079151
60.0,5.0,7.5,3.0,4.0,5.0,5.6,0,0,0,0,0,12.0,10.0,0.08196721311475409,False,False,False,True,1.8870696490323797
51.0,4.2,7.5,2.0,3.0,4.0,6.0,0,0,0,0,0,12.75,10.2,0.08076923076923077,False,False,False,False,1.9459101490553132
35.0,4.5,5.5,3.0,3.0,3.0,5.65,1,1,0,1,1,8.75,8.75,0.125,False,False,False,True,1.8946168546677629
34.0,6.5,5.5,5.0,4.0,4.0,8.0,0,1,0,0,0,6.8,6.8,0.18571428571428572,False,False,False,True,2.1972245773362196
40.0,3.7,4.0,6.0,4.0,4.0,3.25,0,0,0,0,0,8.0,8.0,0.0902439024390244,False,False,False,False,1.4469189829363254
55.0,4.5,5.5,6.0,5.5,5.5,7.6,1,1,0,0,0,8.461538461538462,8.461538461538462,0.08035714285714286,False,False,True,False,2.151762203259462
120.0,4.5,5.5,2.0,4.0,2.0,7.9,1,1,0,0,0,24.0,40.0,0.0371900826446281,False,False,False,False,2.186051276738094
56.0,4.5,7.5,5.0,3.0,3.0,7.6,1,0,0,1,1,14.0,14.0,0.07894736842105263,False,True,False,True,2.151762203259462
60.0,6.0,5.0,3.0,3.0,2.0,2.95,0,0,0,0,0,15.0,20.0,0.09836065573770492,False,False,False,False,1.3737155789130306
60.0,4.5,6.0,4.0,4.0,4.0,6.5,0,0,0,0,0,12.0,12.0,0.07377049180327869,False,False,False,False,2.0149030205422647
40.0,4.5,5.5,4.0,4.0,4.0,2.5,1,1,0,0,0,8.0,8.0,0.10975609756097561,False,False,False,False,1.252762968495368
100.0,4.5,7.5,3.0,4.0,3.0,5.5,1,0,0,0,0,20.0,25.0,0.04455445544554455,False,False,True,False,1.8718021769015913
30.0,3.4,4.0,5.0,3.0,4.0,4.1,0,0,0,0,0,7.5,6.0,0.10967741935483871,False,False,True,False,1.62924053973028
11.0,3.0,5.5,3.0,2.0,2.0,1.85,0,1,0,0,0,3.6666666666666665,3.6666666666666665,0.25,False,False,True,False,1.0473189942805592
110.0,4.4,7.0,2.0,2.0,2.0,5.0,0,0,0,0,0,36.666666666666664,36.666666666666664,0.039639639639639644,False,False,False,True,1.791759469228055
135.0,4.5,5.5,3.0,3.0,3.0,7.55,1,1,0,1,1,33.75,33.75,0.03308823529411765,False,True,False,True,2.145931282948669
54.0,4.5,5.0,4.0,4.0,4.0,5.7,1,0,0,0,0,10.8,10.8,0.08181818181818182,False,True,False,True,1.9021075263969205
40.0,4.5,5.5,4.0,4.0,4.0,1.95,1,1,0,0,0,8.0,8.0,0.10975609756097561,False,False,False,False,1.0818051703517284
58.3,4.5,7.5,3.0,4.0,5.0,5.5,1,0,0,0,0,11.66,9.716666666666667,0.07588532883642496,False,False,True,False,1.8718021769015913
53.0,3.6,5.0,4.0,3.0,4.0,6.5,0,0,0,0,0,13.25,10.6,0.06666666666666667,False,False,False,False,2.0149030205422647
27.0,4.6,5.5,6.0,3.0,3.0,7.5,0,1,0,1,1,6.75,6.75,0.16428571428571428,False,True,False,True,2.1400661634962708
30.0,4.5,7.5,2.0,2.0,2.0,3.75,1,0,0,0,0,10.0,10.0,0.14516129032258066,False,True,False,True,1.55814461804655
101.0,6.5,5.5,1.0,3.0,3.0,4.8,0,1,0,1,1,25.25,25.25,0.06372549019607843,False,True,False,True,1.7578579175523736
20.0,4.5,5.5,2.0,2.0,2.0,3.45,1,1,0,0,0,6.666666666666667,6.666666666666667,0.21428571428571427,False,False,True,False,1.4929040961781488
72.0,4.5,5.5,5.0,4.0,4.0,9.5,1,1,0,0,0,14.4,14.4,0.06164383561643835,False,False,False,True,2.3513752571634776
100.0,5.0,5.5,3.0,3.0,3.0,3.3,0,1,1,1,1,25.0,25.0,0.04950495049504951,False,False,False,True,1.4586150226995167
140.0,6.5,7.5,2.0,4.0,4.0,4.55,0,0,0,0,0,28.0,28.0,0.04609929078014184,True,False,False,True,1.713797927758343
62.0,4.5,7.5,2.0,3.0,3.0,2.8,1,0,0,0,0,15.5,15.5,0.07142857142857142,False,False,False,False,1.33500106673234
65.0,6.0,4.0,1.0,2.0,1.5,1.65,0,0,0,0,0,21.666666666666668,26.0,0.09090909090909091,False,False,False,False,0.9745596399981308
48.0,4.5,4.0,4.0,3.0,4.0,6.2,1,0,0,0,0,12.0,9.6,0.09183673469387756,False,False,True,False,1.9740810260220096
30.6,3.0,5.5,3.0,3.0,3.0,6.5,0,1,1,1,1,7.65,7.65,0.09493670886075949,False,False,True,False,2.0149030205422647
45.0,4.3,5.0,3.0,3.0,3.0,2.65,0,0,0,0,0,11.25,11.25,0.09347826086956522,False,False,True,False,1.2947271675944
40.0,4.5,4.0,4.0,4.0,3.0,5.6,1,0,0,0,0,8.0,10.0,0.10975609756097561,False,False,True,False,1.8870696490323797
24.3,2.5,5.5,3.0,3.0,3.0,7.2,0,1,1,1,1,6.075,6.075,0.09881422924901186,False,False,False,True,2.1041341542702074
65.0,4.5,5.5,3.0,4.0,4.0,10.0,1,1,0,0,0,13.0,13.0,0.06818181818181818,False,False,False,True,2.3978952727983707
84.0,4.3,7.5,2.0,3.0,2.0,2.45,0,0,0,0,0,21.0,28.0,0.05058823529411764,False,False,True,False,1.2383742310432684
135.0,6.5,7.5,3.0,3.0,3.0,7.55,0,0,0,1,1,33.75,33.75,0.04779411764705882,False,True,False,True,2.145931282948669
31.0,3.6,3.5,5.0,4.0,3.0,4.55,0,0,0,0,0,6.2,7.75,0.1125,False,False,False,False,1.713797927758343
38.1,6.5,5.5,3.0,3.0,3.0,5.5,0,1,1,1,1,9.525,9.525,0.16624040920716113,False,False,False,True,1.8718021769015913
60.0,6.0,3.5,4.0,4.0,4.0,8.0,0,0,0,0,0,12.0,12.0,0.09836065573770492,False,False,False,False,2.1972245773362196
35.0,4.5,5.5,5.0,3.0,3.0,2.85,1,1,0,1,1,8.75,8.75,0.125,False,False,False,True,1.3480731482996928
140.0,6.1,5.5,2.0,3.0,4.0,5.46,0,1,0,0,0,35.0,28.0,0.04326241134751773,False,False,False,False,1.8656293177945105
100.0,6.0,5.5,2.0,2.0,1.5,2.7,0,1,0,0,0,33.333333333333336,40.0,0.0594059405940594,False,False,True,False,1.308332819650179
45.0,4.5,5.5,5.0,4.0,3.0,4.45,1,1,0,0,1,9.0,11.25,0.09782608695652174,False,True,True,False,1.6956156086751528
84.0,6.5,7.5,3.0,5.5,5.5,6.5,0,0,0,0,0,12.923076923076923,12.923076923076923,0.07647058823529412,False,False,False,True,2.0149030205422647
80.0,4.5,6.0,3.0,5.0,5.0,6.9,1,0,0,0,0,13.333333333333334,13.333333333333334,0.05555555555555555,False,False,False,False,2.066862759472976
52.0,4.5,5.5,3.0,1.5,1.5,7.0,1,1,1,0,0,20.8,20.8,0.08490566037735849,True,False,False,True,2.0794415416798357
70.0,4.5,5.5,4.0,5.0,3.0,7.5,1,1,0,0,1,11.666666666666666,17.5,0.06338028169014084,False,False,False,True,2.1400661634962708
58.0,4.5,5.5,3.0,3.0,3.0,6.39,1,1,0,0,0,14.5,14.5,0.07627118644067797,False,False,True,False,2.0001277349601105
67.0,4.5,3.5,3.0,3.0,3.0,4.5,1,0,0,0,0,16.75,16.75,0.0661764705882353,False,False,True,False,1.7047480922384253
60.0,4.5,5.5,4.0,4.0,3.0,4.5,1,1,0,0,1,12.0,15.0,0.07377049180327869,False,False,False,False,1.7047480922384253
64.0,4.5,5.5,3.0,3.0,3.0,8.3,1,1,1,1,1,16.0,16.0,0.06923076923076923,False,True,False,True,2.2300144001592104
90.0,4.5,5.5,3.0,3.0,3.0,3.3,1,1,1,1,1,22.5,22.5,0.04945054945054945,False,True,False,True,1.4586150226995167
52.0,4.5,5.5,3.0,4.0,3.0,5.3,1,1,0,0,1,10.4,13.0,0.08490566037735849,False,True,False,True,1.840549633397487
38.0,4.5,3.5,4.0,5.0,4.0,4.35,1,0,0,0,0,6.333333333333333,7.6,0.11538461538461539,False,True,True,False,1.6770965609079151
41.0,4.5,5.5,4.0,5.0,3.0,3.6,1,1,0,0,0,6.833333333333333,10.25,0.10714285714285714,False,False,False,True,1.5260563034950492
124.0,4.5,5.5,3.0,4.0,2.0,6.3,1,1,1,0,0,24.8,41.333333333333336,0.036,False,True,False,True,1.9878743481543455
92.5,6.0,6.0,3.0,3.0,4.0,6.95,0,0,0,0,0,23.125,18.5,0.06417112299465241,False,False,False,True,2.0731719286662407
94.0,5.7,4.0,3.0,3.0,3.0,4.8,0,0,1,1,1,23.5,23.5,0.060000000000000005,False,False,False,True,1.7578579175523736
45.5,3.7,5.5,3.0,3.0,3.0,3.25,0,1,0,0,0,11.375,11.375,0.07956989247311828,False,True,True,False,1.4469189829363254
35.0,4.0,5.0,4.0,4.0,3.0,6.5,0,0,0,0,0,7.0,8.75,0.1111111111111111,False,False,False,False,2.0149030205422647
35.0,4.5,5.5,4.0,3.0,3.0,2.5,1,1,0,0,0,8.75,8.75,0.125,False,False,False,False,1.252762968495368
85.0,6.08,4.0,2.0,3.0,2.0,2.55,0,0,0,0,0,21.25,28.333333333333332,0.07069767441860465,False,False,False,False,1.2669476034873244
60.0,4.0,7.5,5.0,5.0,5.0,8.6,0,0,0,0,0,10.0,10.0,0.06557377049180328,False,False,True,False,2.2617630984737906
71.0,4.5,4.0,2.0,2.0,2.0,4.9,1,0,0,0,0,23.666666666666668,23.666666666666668,0.0625,False,False,False,False,1.7749523509116738
43.0,3.6,4.0,4.0,2.0,3.0,8.65,0,0,0,0,0,14.333333333333334,10.75,0.08181818181818182,False,False,False,False,2.2669579153508947
39.0,4.6,5.5,4.0,3.0,3.0,10.0,0,1,0,0,1,9.75,9.75,0.11499999999999999,False,False,False,True,2.3978952727983707
64.0,5.0,7.5,4.0,4.0,5.0,8.0,0,0,0,0,0,12.8,10.666666666666666,0.07692307692307693,False,False,False,True,2.1972245773362196
100.0,4.5,6.0,3.0,3.0,3.0,1.7,1,0,1,1,1,25.0,25.0,0.04455445544554455,False,False,False,True,0.9932517730102833
88.6,4.5,5.5,3.0,3.0,4.0,9.5,1,1,0,0,0,22.15,17.72,0.05022321428571429,False,False,False,True,2.3513752571634776
24.0,4.0,3.5,4.0,2.0,3.0,4.28,0,0,0,0,0,8.0,6.0,0.16,False,False,True,False,1.6639260977181702
40.0,4.0,5.5,3.0,3.0,3.0,7.0,0,1,1,1,1,10.0,10.0,0.0975609756097561,False,False,False,False,2.0794415416798357
52.0,5.0,5.5,4.0,3.0,3.0,4.2,0,1,0,0,1,13.0,13.0,0.09433962264150944,False,True,False,True,1.6486586255873816
92.0,5.0,6.0,3.0,4.0,4.0,6.95,0,0,0,0,0,18.4,18.4,0.053763440860215055,False,False,False,True,2.0731719286662407
90.0,6.0,7.5,3.0,4.0,4.0,5.95,0,0,0,0,0,18.0,18.0,0.06593406593406594,False,False,False,True,1.9387416595767009
102.6,6.5,3.5,1.0,2.0,2.0,5.6,0,0,0,0,0,34.199999999999996,34.199999999999996,0.06274131274131274,False,False,True,False,1.8870696490323797
140.0,6.5,5.5,3.0,4.0,4.0,5.0,0,0,0,0,0,28.0,28.0,0.04609929078014184,False,False,True,False,1.791759469228055
62.0,4.3,5.5,5.0,5.0,3.0,8.9,0,1,0,0,1,10.333333333333334,15.5,0.06825396825396825,False,False,True,False,2.2925347571405443
140.0,4.5,5.5,3.0,3.0,3.0,10.0,1,1,1,1,1,35.0,35.0,0.031914893617021274,False,False,False,True,2.3978952727983707
140.0,6.5,7.5,2.0,4.0,3.0,8.0,0,0,0,0,0,28.0,35.0,0.04609929078014184,False,False,True,False,2.1972245773362196
140.0,6.5,5.5,5.0,3.0,3.0,10.0,0,1,0,1,1,35.0,35.0,0.04609929078014184,False,False,False,True,2.3978952727983707
31.0,4.5,5.5,3.0,3.0,3.0,2.48,1,1,0,0,0,7.75,7.75,0.140625,False,False,True,False,1.247032293786383
60.0,4.0,7.5,3.0,4.0,5.0,7.45,0,0,0,0,0,12.0,10.0,0.06557377049180328,False,False,False,True,2.134166441369082
56.0,6.0,5.5,4.0,4.0,4.0,7.15,0,1,0,0,0,11.2,11.2,0.10526315789473684,False,False,True,False,2.0980179272527715
54.0,4.85,3.5,2.0,3.0,2.0,7.5,0,0,0,0,0,13.5,18.0,0.08818181818181818,False,False,False,False,2.1400661634962708
30.0,3.25,5.5,5.0,3.0,4.0,4.25,0,1,0,0,0,7.5,6.0,0.10483870967741936,False,False,False,True,1.6582280766035324
78.5,4.5,5.5,4.0,3.0,3.0,4.9,1,1,0,1,1,19.625,19.625,0.05660377358490566,False,True,False,True,1.7749523509116738
75.0,5.0,7.5,3.0,4.0,4.0,4.25,0,0,0,0,0,15.0,15.0,0.06578947368421052,False,False,False,True,1.6582280766035324
108.0,4.5,5.5,3.0,3.0,3.0,7.7,1,1,1,1,1,27.0,27.0,0.04128440366972477,False,False,False,True,2.163323025660538
59.0,5.0,5.0,3.0,5.5,5.5,6.0,0,0,0,0,0,9.076923076923077,9.076923076923077,0.08333333333333333,False,False,False,False,1.9459101490553132
100.0,4.5,5.5,3.0,3.0,3.0,7.0,1,1,1,1,1,25.0,25.0,0.04455445544554455,False,False,True,False,2.0794415416798357
140.0,4.5,5.5,2.0,2.0,3.0,8.0,1,1,0,0,1,46.666666666666664,35.0,0.031914893617021274,False,True,True,False,2.1972245773362196
58.0,4.0,4.0,3.0,5.0,5.0,6.2,0,0,1,0,0,9.666666666666666,9.666666666666666,0.06779661016949153,False,False,True,False,1.9740810260220096
32.0,4.5,5.5,5.0,3.0,3.0,5.5,1,1,0,0,1,8.0,8.0,0.13636363636363635,False,False,True,False,1.8718021769015913
30.0,3.8,3.5,5.0,3.0,3.0,4.6,0,0,0,0,0,7.5,7.5,0.12258064516129032,False,False,False,True,1.7227665977411035
40.0,4.5,5.5,1.0,2.0,2.0,1.3,1,1,0,0,0,13.333333333333334,13.333333333333334,0.10975609756097561,False,False,False,True,0.832909122935104
37.0,4.5,5.5,5.0,3.0,4.0,7.3,1,1,0,0,0,9.25,7.4,0.11842105263157894,False,False,True,False,2.1162555148025524
75.0,6.0,5.5,5.0,3.0,3.0,10.0,0,1,0,1,1,18.75,18.75,0.07894736842105263,True,False,False,True,2.3978952727983707
100.0,6.5,7.5,3.0,4.0,2.0,5.0,0,0,0,0,0,20.0,33.333333333333336,0.06435643564356436,False,False,False,True,1.791759469228055
127.0,4.5,5.5,2.0,3.0,2.0,8.45,0,1,0,0,0,31.75,42.333333333333336,0.03515625,False,False,True,False,2.2460147415056513
48.0,4.0,5.5,3.0,4.0,3.0,5.0,0,1,0,0,0,9.6,12.0,0.08163265306122448,False,False,True,False,1.791759469228055
90.8,6.0,7.5,4.0,5.0,5.5,8.5,0,0,0,0,0,15.133333333333333,13.96923076923077,0.06535947712418301,False,False,True,False,2.2512917986064953
39.0,4.5,7.5,6.0,3.0,4.0,7.5,0,0,0,0,0,9.75,7.8,0.1125,False,False,False,False,2.1400661634962708
54.0,4.5,5.5,2.0,3.0,3.0,4.1,1,1,0,1,1,13.5,13.5,0.08181818181818182,False,True,False,True,1.62924053973028
40.0,3.4,5.5,4.0,4.0,5.0,8.15,0,1,0,0,0,8.0,6.666666666666667,0.08292682926829269,False,True,False,True,2.21375387928743
35.0,3.6,4.0,3.0,3.0,2.0,3.75,0,0,0,0,0,8.75,11.666666666666666,0.1,False,False,True,False,1.55814461804655
80.0,4.0,3.5,2.0,2.0,3.0,2.5,0,0,0,0,1,26.666666666666668,20.0,0.04938271604938271,False,False,False,True,1.252762968495368
98.7,6.0,3.5,2.0,5.5,4.0,5.2,0,0,0,0,0,15.184615384615386,19.740000000000002,0.06018054162487462,False,False,False,False,1.824549292051046
70.0,5.0,7.5,4.0,3.0,3.0,5.6,0,0,0,1,1,17.5,17.5,0.07042253521126761,False,True,False,True,1.8870696490323797
75.0,5.0,7.5,2.0,3.0,2.0,1.68,0,0,0,0,0,18.75,25.0,0.06578947368421052,False,False,True,False,0.9858167945227653
105.0,6.0,7.5,3.0,3.0,3.0,9.8,0,0,1,1,1,26.25,26.25,0.05660377358490566,False,False,False,True,2.379546134130174
54.0,3.8,4.0,2.0,2.0,2.0,5.65,0,0,0,0,0,18.0,18.0,0.06909090909090909,False,False,True,False,1.8946168546677629
36.0,4.0,5.0,3.0,3.0,3.0,3.0,0,0,0,0,0,9.0,9.0,0.10810810810810811,False,False,True,False,1.3862943611198906
70.0,5.0,5.5,5.0,5.5,5.5,6.9,0,1,0,0,0,10.76923076923077,10.76923076923077,0.07042253521126761,False,False,False,True,2.066862759472976
60.0,4.5,5.5,3.0,4.0,4.0,3.7,1,1,0,0,0,12.0,12.0,0.07377049180327869,False,True,False,True,1.547562508716013
32.0,4.5,7.5,5.0,5.0,5.0,9.5,1,0,0,0,0,5.333333333333333,5.333333333333333,0.13636363636363635,False,False,False,False,2.3513752571634776
60.0,4.0,5.0,3.0,4.0,3.0,5.2,0,0,0,0,0,12.0,15.0,0.06557377049180328,False,False,True,False,1.824549292051046
33.0,3.3,3.5,5.0,3.0,3.0,7.5,0,0,0,0,0,8.25,8.25,0.09705882352941175,False,False,True,False,2.1400661634962708
49.5,4.5,4.3,3.0,2.0,2.0,4.15,0,0,0,0,0,16.5,16.5,0.0891089108910891,False,False,True,False,1.6389967146756448
33.0,4.5,3.5,5.0,3.0,4.0,3.65,0,0,0,0,0,8.25,6.6,0.1323529411764706,False,False,False,True,1.536867219599265
105.0,6.5,7.5,4.0,5.5,4.0,6.7,0,0,0,0,0,16.153846153846153,21.0,0.06132075471698113,False,False,False,False,2.0412203288596382
60.0,5.0,7.5,4.0,3.0,3.0,3.16,0,0,0,1,1,15.0,15.0,0.08196721311475409,False,False,False,True,1.425515074273172
83.0,5.0,7.5,4.0,3.0,3.0,6.0,0,0,0,1,1,20.75,20.75,0.05952380952380952,False,False,False,True,1.9459101490553132
140.0,4.5,5.5,2.0,2.0,3.0,5.7,1,1,0,0,0,46.666666666666664,35.0,0.031914893617021274,False,False,False,False,1.9021075263969205
68.0,4.5,5.5,3.0,4.0,4.0,6.7,0,1,0,0,0,13.6,13.6,0.06521739130434782,False,False,False,True,2.0412203288596382
41.5,6.0,5.5,5.0,3.0,3.0,4.9,0,1,0,1,1,10.375,10.375,0.1411764705882353,False,True,False,True,1.7749523509116738
56.0,4.0,7.5,5.0,5.5,4.0,7.5,0,0,0,0,0,8.615384615384615,11.2,0.07017543859649122,False,True,False,False,2.1400661634962708
66.0,6.0,7.5,3.0,5.0,4.0,9.9,0,0,1,0,0,11.0,13.2,0.08955223880597014,False,False,True,False,2.388762789235098
36.0,4.0,5.5,3.0,4.0,3.0,3.5,0,1,0,0,0,7.2,9.0,0.10810810810810811,False,False,False,True,1.5040773967762742
40.0,4.5,5.5,4.0,4.0,3.0,8.5,1,1,0,0,1,8.0,10.0,0.10975609756097561,False,False,False,False,2.2512917986064953
120.0,4.5,7.5,3.0,3.0,3.0,7.54,1,0,0,1,1,30.0,30.0,0.0371900826446281,False,False,False,True,2.1447610078004784
45.0,4.5,3.5,4.0,5.0,4.0,6.0,1,0,0,0,0,7.5,9.0,0.09782608695652174,False,False,False,False,1.9459101490553132
140.0,4.5,5.5,1.0,2.0,2.0,8.9,1,1,0,0,0,46.666666666666664,46.666666666666664,0.031914893617021274,True,False,False,False,2.2925347571405443
123.0,6.5,7.5,3.0,3.0,3.0,5.7,0,0,0,1,1,30.75,30.75,0.05241935483870968,False,True,False,True,1.9021075263969205
40.0,4.4,5.5,4.0,3.0,3.0,9.9,0,1,0,0,0,10.0,10.0,0.10731707317073172,False,False,False,False,2.388762789235098
78.0,6.0,7.5,5.0,5.5,5.5,9.45,0,0,0,0,0,12.0,12.0,0.0759493670886076,True,False,False,True,2.34660197841082
78.0,6.0,7.5,5.0,5.5,4.0,9.29,0,0,0,0,0,12.0,15.6,0.0759493670886076,False,True,False,True,2.331172549845958
129.5,4.5,5.5,2.0,3.0,3.0,5.1,1,1,0,1,1,32.375,32.375,0.034482758620689655,False,True,False,True,1.8082887711792655
33.0,4.0,4.0,5.0,4.0,4.0,5.0,0,0,0,0,0,6.6,6.6,0.11764705882352941,False,False,True,False,1.791759469228055
75.0,5.0,7.5,2.0,3.0,2.0,2.25,0,0,0,0,0,18.75,25.0,0.06578947368421052,False,False,True,False,1.1786549963416462
34.0,5.0,3.5,5.0,3.0,4.0,5.95,0,0,0,0,0,8.5,6.8,0.14285714285714285,False,False,False,True,1.9387416595767009
45.0,3.5,7.0,4.0,5.0,4.0,4.5,0,0,0,0,0,7.5,9.0,0.07608695652173914,False,True,True,False,1.7047480922384253
28.0,3.5,7.0,3.0,3.0,3.0,2.68,0,0,1,1,1,7.0,7.0,0.1206896551724138,False,False,False,True,1.3029127521808397
37.0,4.5,5.5,3.0,2.0,3.0,5.5,1,1,0,0,1,12.333333333333334,9.25,0.11842105263157894,False,False,False,True,1.8718021769015913
