Area,Frontage,Access_Road,Floors,Bedrooms,Bathrooms,Legal_status,Furniture_state,Price,Frontage_missing,Access_Road_missing,Floors_missing,Bedrooms_missing,Bathrooms_missing,Area_per_Bedroom,Area_per_Bathroom,Frontage_Area_ratio
140.0,4.5,5.5,3.0,4.0,5.0,Unknown,Unknown,4.5,1,1,1,0,0,28.0,23.333333333333332,0.031914893617021274
42.0,5.6,3.5,5.0,3.0,4.0,Have certificate,Basic,8.5,0,0,0,0,0,10.5,8.4,0.13023255813953488
114.0,6.0,7.5,5.0,3.0,3.0,Have certificate,Unknown,8.5,0,0,0,1,1,28.5,28.5,0.05217391304347826
53.0,4.5,5.0,2.0,4.0,3.0,Have certificate,Unknown,4.35,1,0,0,0,0,10.6,13.25,0.08333333333333333
33.0,3.3,3.5,4.0,4.0,4.0,Have certificate,Unknown,5.4,0,0,0,0,0,6.6,6.6,0.09705882352941175
68.0,4.0,7.5,3.0,3.0,3.0,Sale contract,Unknown,8.5,0,0,1,1,1,17.0,17.0,0.057971014492753624
40.0,4.25,3.5,5.0,4.0,4.0,Have certificate,Full,6.3,0,0,0,0,0,8.0,8.0,0.10365853658536585
72.0,4.5,7.5,3.0,4.0,4.0,Have certificate,Unknown,8.35,1,0,0,0,0,14.4,14.4,0.06164383561643835
40.0,4.5,6.0,1.0,2.0,2.0,Have certificate,Full,2.35,1,0,0,0,0,13.333333333333334,13.333333333333334,0.10975609756097561
20.0,4.5,5.5,3.0,2.0,2.0,Have certificate,Full,2.8,1,1,0,0,0,6.666666666666667,6.666666666666667,0.21428571428571427
91.0,5.0,5.5,3.0,3.0,3.0,Sale contract,Unknown,3.5,0,1,1,1,1,22.75,22.75,0.05434782608695652
45.0,4.0,5.0,5.0,3.0,3.0,Unknown,Unknown,4.5,0,0,0,1,1,11.25,11.25,0.08695652173913043
52.0,4.5,7.5,4.0,4.0,3.0,Have certificate,Basic,7.2,0,0,0,0,0,10.4,13.0,0.08490566037735849
34.0,4.5,5.5,4.0,3.0,4.0,Have certificate,Full,2.95,1,1,0,0,0,8.5,6.8,0.12857142857142856
112.5,5.0,7.5,3.0,5.0,3.0,Have certificate,Full,4.9,0,0,0,0,0,18.75,28.125,0.04405286343612335
140.0,6.5,5.5,2.0,4.0,3.0,Sale contract,Unknown,9.0,0,1,0,0,0,28.0,35.0,0.04609929078014184
34.0,4.25,3.5,3.0,3.0,3.0,Have certificate,Basic,2.1,0,0,0,0,0,8.5,8.5,0.12142857142857143
98.4,4.5,7.5,1.0,3.0,2.0,Have certificate,Full,1.19,1,0,0,0,0,24.6,32.800000000000004,0.04527162977867203
20.0,3.6,7.5,4.0,3.0,3.0,Have certificate,Basic,3.6,0,0,0,0,1,5.0,5.0,0.17142857142857143
26.4,4.0,5.5,3.0,2.0,1.5,Unknown,Unknown,3.85,0,1,0,0,0,8.799999999999999,10.559999999999999,0.14598540145985403
75.0,5.0,7.5,4.0,3.0,3.0,Have certificate,Unknown,4.35,0,0,0,1,1,18.75,18.75,0.06578947368421052
60.0,5.0,7.5,3.0,4.0,5.0,Have certificate,Unknown,5.6,0,0,0,0,0,12.0,10.0,0.08196721311475409
51.0,4.2,7.5,2.0,3.0,4.0,Have certificate,Basic,6.0,0,0,0,0,0,12.75,10.2,0.08076923076923077
35.0,4.5,5.5,3.0,3.0,3.0,Have certificate,Unknown,5.65,1,1,0,1,1,8.75,8.75,0.125
34.0,6.5,5.5,5.0,4.0,4.0,Have certificate,Unknown,8.0,0,1,0,0,0,6.8,6.8,0.18571428571428572
40.0,3.7,4.0,6.0,4.0,4.0,Have certificate,Basic,3.25,0,0,0,0,0,8.0,8.0,0.0902439024390244
55.0,4.5,5.5,6.0,5.5,5.5,Have certificate,Full,7.6,1,1,0,0,0,8.461538461538462,8.461538461538462,0.08035714285714286
120.0,4.5,5.5,2.0,4.0,2.0,Have certificate,Basic,7.9,1,1,0,0,0,24.0,40.0,0.0371900826446281
56.0,4.5,7.5,5.0,3.0,3.0,Unknown,Unknown,7.6,1,0,0,1,1,14.0,14.0,0.07894736842105263
60.0,6.0,5.0,3.0,3.0,2.0,Have certificate,Basic,2.95,0,0,0,0,0,15.0,20.0,0.09836065573770492
60.0,4.5,6.0,4.0,4.0,4.0,Have certificate,Basic,6.5,0,0,0,0,0,12.0,12.0,0.07377049180327869
40.0,4.5,5.5,4.0,4.0,4.0,Have certificate,Basic,2.5,1,1,0,0,0,8.0,8.0,0.10975609756097561
100.0,4.5,7.5,3.0,4.0,3.0,Have certificate,Full,5.5,1,0,0,0,0,20.0,25.0,0.04455445544554455
30.0,3.4,4.0,5.0,3.0,4.0,Have certificate,Full,4.1,0,0,0,0,0,7.5,6.0,0.10967741935483871
11.0,3.0,5.5,3.0,2.0,2.0,Have certificate,Full,1.85,0,1,0,0,0,3.6666666666666665,3.6666666666666665,0.25
110.0,4.4,7.0,2.0,2.0,2.0,Have certificate,Unknown,5.0,0,0,0,0,0,36.666666666666664,36.666666666666664,0.039639639639639644
135.0,4.5,5.5,3.0,3.0,3.0,Unknown,Unknown,7.55,1,1,0,1,1,33.75,33.75,0.03308823529411765
54.0,4.5,5.0,4.0,4.0,4.0,Unknown,Unknown,5.7,1,0,0,0,0,10.8,10.8,0.08181818181818182
40.0,4.5,5.5,4.0,4.0,4.0,Have certificate,Basic,1.95,1,1,0,0,0,8.0,8.0,0.10975609756097561
58.3,4.5,7.5,3.0,4.0,5.0,Have certificate,Full,5.5,1,0,0,0,0,11.66,9.716666666666667,0.07588532883642496
53.0,3.6,5.0,4.0,3.0,4.0,Have certificate,Basic,6.5,0,0,0,0,0,13.25,10.6,0.06666666666666667
27.0,4.6,5.5,6.0,3.0,3.0,Unknown,Unknown,7.5,0,1,0,1,1,6.75,6.75,0.16428571428571428
30.0,4.5,7.5,2.0,2.0,2.0,Unknown,Unknown,3.75,1,0,0,0,0,10.0,10.0,0.14516129032258066
101.0,6.5,5.5,1.0,3.0,3.0,Unknown,Unknown,4.8,0,1,0,1,1,25.25,25.25,0.06372549019607843
20.0,4.5,5.5,2.0,2.0,2.0,Have certificate,Full,3.45,1,1,0,0,0,6.666666666666667,6.666666666666667,0.21428571428571427
72.0,4.5,5.5,5.0,4.0,4.0,Have certificate,Unknown,9.5,1,1,0,0,0,14.4,14.4,0.06164383561643835
100.0,5.0,5.5,3.0,3.0,3.0,Have certificate,Unknown,3.3,0,1,1,1,1,25.0,25.0,0.04950495049504951
140.0,6.5,7.5,2.0,4.0,4.0,Sale contract,Unknown,4.55,0,0,0,0,0,28.0,28.0,0.04609929078014184
62.0,4.5,7.5,2.0,3.0,3.0,Have certificate,Basic,2.8,1,0,0,0,0,15.5,15.5,0.07142857142857142
65.0,6.0,4.0,1.0,2.0,1.5,Have certificate,Basic,1.65,0,0,0,0,0,21.666666666666668,26.0,0.09090909090909091
48.0,4.5,4.0,4.0,3.0,4.0,Have certificate,Full,6.2,1,0,0,0,0,12.0,9.6,0.09183673469387756
30.6,3.0,5.5,3.0,3.0,3.0,Have certificate,Full,6.5,0,1,1,1,1,7.65,7.65,0.09493670886075949
45.0,4.3,5.0,3.0,3.0,3.0,Have certificate,Full,2.65,0,0,0,0,0,11.25,11.25,0.09347826086956522
40.0,4.5,4.0,4.0,4.0,3.0,Have certificate,Full,5.6,1,0,0,0,0,8.0,10.0,0.10975609756097561
24.3,2.5,5.5,3.0,3.0,3.0,Have certificate,Unknown,7.2,0,1,1,1,1,6.075,6.075,0.09881422924901186
65.0,4.5,5.5,3.0,4.0,4.0,Have certificate,Unknown,10.0,1,1,0,0,0,13.0,13.0,0.06818181818181818
84.0,4.3,7.5,2.0,3.0,2.0,Have certificate,Full,2.45,0,0,0,0,0,21.0,28.0,0.05058823529411764
135.0,6.5,7.5,3.0,3.0,3.0,Unknown,Unknown,7.55,0,0,0,1,1,33.75,33.75,0.04779411764705882
31.0,3.6,3.5,5.0,4.0,3.0,Have certificate,Basic,4.55,0,0,0,0,0,6.2,7.75,0.1125
38.1,6.5,5.5,3.0,3.0,3.0,Have certificate,Unknown,5.5,0,1,1,1,1,9.525,9.525,0.16624040920716113
60.0,6.0,3.5,4.0,4.0,4.0,Have certificate,Basic,8.0,0,0,0,0,0,12.0,12.0,0.09836065573770492
35.0,4.5,5.5,5.0,3.0,3.0,Have certificate,Unknown,2.85,1,1,0,1,1,8.75,8.75,0.125
140.0,6.1,5.5,2.0,3.0,4.0,Have certificate,Basic,5.46,0,1,0,0,0,35.0,28.0,0.04326241134751773
100.0,6.0,5.5,2.0,2.0,1.5,Have certificate,Full,2.7,0,1,0,0,0,33.333333333333336,40.0,0.0594059405940594
45.0,4.5,5.5,5.0,4.0,3.0,Unknown,Full,4.45,1,1,0,0,1,9.0,11.25,0.09782608695652174
84.0,6.5,7.5,3.0,5.5,5.5,Have certificate,Unknown,6.5,0,0,0,0,0,12.923076923076923,12.923076923076923,0.07647058823529412
80.0,4.5,6.0,3.0,5.0,5.0,Have certificate,Basic,6.9,1,0,0,0,0,13.333333333333334,13.333333333333334,0.05555555555555555
52.0,4.5,5.5,3.0,1.5,1.5,Sale contract,Unknown,7.0,1,1,1,0,0,20.8,20.8,0.08490566037735849
70.0,4.5,5.5,4.0,5.0,3.0,Have certificate,Unknown,7.5,1,1,0,0,1,11.666666666666666,17.5,0.06338028169014084
58.0,4.5,5.5,3.0,3.0,3.0,Have certificate,Full,6.39,1,1,0,0,0,14.5,14.5,0.07627118644067797
67.0,4.5,3.5,3.0,3.0,3.0,Have certificate,Full,4.5,1,0,0,0,0,16.75,16.75,0.0661764705882353
60.0,4.5,5.5,4.0,4.0,3.0,Have certificate,Basic,4.5,1,1,0,0,1,12.0,15.0,0.07377049180327869
64.0,4.5,5.5,3.0,3.0,3.0,Unknown,Unknown,8.3,1,1,1,1,1,16.0,16.0,0.06923076923076923
90.0,4.5,5.5,3.0,3.0,3.0,Unknown,Unknown,3.3,1,1,1,1,1,22.5,22.5,0.04945054945054945
52.0,4.5,5.5,3.0,4.0,3.0,Unknown,Unknown,5.3,1,1,0,0,1,10.4,13.0,0.08490566037735849
38.0,4.5,3.5,4.0,5.0,4.0,Unknown,Full,4.35,1,0,0,0,0,6.333333333333333,7.6,0.11538461538461539
41.0,4.5,5.5,4.0,5.0,3.0,Have certificate,Unknown,3.6,1,1,0,0,0,6.833333333333333,10.25,0.10714285714285714
124.0,4.5,5.5,3.0,4.0,2.0,Unknown,Unknown,6.3,1,1,1,0,0,24.8,41.333333333333336,0.036
92.5,6.0,6.0,3.0,3.0,4.0,Have certificate,Unknown,6.95,0,0,0,0,0,23.125,18.5,0.06417112299465241
94.0,5.7,4.0,3.0,3.0,3.0,Have certificate,Unknown,4.8,0,0,1,1,1,23.5,23.5,0.060000000000000005
45.5,3.7,5.5,3.0,3.0,3.0,Unknown,Full,3.25,0,1,0,0,0,11.375,11.375,0.07956989247311828
35.0,4.0,5.0,4.0,4.0,3.0,Have certificate,Basic,6.5,0,0,0,0,0,7.0,8.75,0.1111111111111111
35.0,4.5,5.5,4.0,3.0,3.0,Have certificate,Basic,2.5,1,1,0,0,0,8.75,8.75,0.125
85.0,6.08,4.0,2.0,3.0,2.0,Have certificate,Basic,2.55,0,0,0,0,0,21.25,28.333333333333332,0.07069767441860465
60.0,4.0,7.5,5.0,5.0,5.0,Have certificate,Full,8.6,0,0,0,0,0,10.0,10.0,0.06557377049180328
71.0,4.5,4.0,2.0,2.0,2.0,Have certificate,Basic,4.9,1,0,0,0,0,23.666666666666668,23.666666666666668,0.0625
43.0,3.6,4.0,4.0,2.0,3.0,Have certificate,Basic,8.65,0,0,0,0,0,14.333333333333334,10.75,0.08181818181818182
39.0,4.6,5.5,4.0,3.0,3.0,Have certificate,Unknown,10.0,0,1,0,0,1,9.75,9.75,0.11499999999999999
64.0,5.0,7.5,4.0,4.0,5.0,Have certificate,Unknown,8.0,0,0,0,0,0,12.8,10.666666666666666,0.07692307692307693
100.0,4.5,6.0,3.0,3.0,3.0,Have certificate,Unknown,1.7,1,0,1,1,1,25.0,25.0,0.04455445544554455
88.6,4.5,5.5,3.0,3.0,4.0,Have certificate,Unknown,9.5,1,1,0,0,0,22.15,17.72,0.05022321428571429
24.0,4.0,3.5,4.0,2.0,3.0,Have certificate,Full,4.28,0,0,0,0,0,8.0,6.0,0.16
40.0,4.0,5.5,3.0,3.0,3.0,Have certificate,Basic,7.0,0,1,1,1,1,10.0,10.0,0.0975609756097561
52.0,5.0,5.5,4.0,3.0,3.0,Unknown,Unknown,4.2,0,1,0,0,1,13.0,13.0,0.09433962264150944
92.0,5.0,6.0,3.0,4.0,4.0,Have certificate,Unknown,6.95,0,0,0,0,0,18.4,18.4,0.053763440860215055
90.0,6.0,7.5,3.0,4.0,4.0,Have certificate,Unknown,5.95,0,0,0,0,0,18.0,18.0,0.06593406593406594
102.6,6.5,3.5,1.0,2.0,2.0,Have certificate,Full,5.6,0,0,0,0,0,34.199999999999996,34.199999999999996,0.06274131274131274
140.0,6.5,5.5,3.0,4.0,4.0,Have certificate,Full,5.0,0,0,0,0,0,28.0,28.0,0.04609929078014184
62.0,4.3,5.5,5.0,5.0,3.0,Have certificate,Full,8.9,0,1,0,0,1,10.333333333333334,15.5,0.06825396825396825
140.0,4.5,5.5,3.0,3.0,3.0,Have certificate,Unknown,10.0,1,1,1,1,1,35.0,35.0,0.031914893617021274
140.0,6.5,7.5,2.0,4.0,3.0,Have certificate,Full,8.0,0,0,0,0,0,28.0,35.0,0.04609929078014184
140.0,6.5,5.5,5.0,3.0,3.0,Have certificate,Unknown,10.0,0,1,0,1,1,35.0,35.0,0.04609929078014184
31.0,4.5,5.5,3.0,3.0,3.0,Have certificate,Full,2.48,1,1,0,0,0,7.75,7.75,0.140625
60.0,4.0,7.5,3.0,4.0,5.0,Have certificate,Unknown,7.45,0,0,0,0,0,12.0,10.0,0.06557377049180328
56.0,6.0,5.5,4.0,4.0,4.0,Have certificate,Full,7.15,0,1,0,0,0,11.2,11.2,0.10526315789473684
54.0,4.85,3.5,2.0,3.0,2.0,Have certificate,Basic,7.5,0,0,0,0,0,13.5,18.0,0.08818181818181818
30.0,3.25,5.5,5.0,3.0,4.0,Have certificate,Unknown,4.25,0,1,0,0,0,7.5,6.0,0.10483870967741936
78.5,4.5,5.5,4.0,3.0,3.0,Unknown,Unknown,4.9,1,1,0,1,1,19.625,19.625,0.05660377358490566
75.0,5.0,7.5,3.0,4.0,4.0,Have certificate,Unknown,4.25,0,0,0,0,0,15.0,15.0,0.06578947368421052
108.0,4.5,5.5,3.0,3.0,3.0,Have certificate,Unknown,7.7,1,1,1,1,1,27.0,27.0,0.04128440366972477
59.0,5.0,5.0,3.0,5.5,5.5,Have certificate,Basic,6.0,0,0,0,0,0,9.076923076923077,9.076923076923077,0.08333333333333333
100.0,4.5,5.5,3.0,3.0,3.0,Have certificate,Full,7.0,1,1,1,1,1,25.0,25.0,0.04455445544554455
140.0,4.5,5.5,2.0,2.0,3.0,Unknown,Full,8.0,1,1,0,0,1,46.666666666666664,35.0,0.031914893617021274
58.0,4.0,4.0,3.0,5.0,5.0,Have certificate,Full,6.2,0,0,1,0,0,9.666666666666666,9.666666666666666,0.06779661016949153
32.0,4.5,5.5,5.0,3.0,3.0,Have certificate,Full,5.5,1,1,0,0,1,8.0,8.0,0.13636363636363635
30.0,3.8,3.5,5.0,3.0,3.0,Have certificate,Unknown,4.6,0,0,0,0,0,7.5,7.5,0.12258064516129032
40.0,4.5,5.5,1.0,2.0,2.0,Have certificate,Unknown,1.3,1,1,0,0,0,13.333333333333334,13.333333333333334,0.10975609756097561
37.0,4.5,5.5,5.0,3.0,4.0,Have certificate,Full,7.3,1,1,0,0,0,9.25,7.4,0.11842105263157894
75.0,6.0,5.5,5.0,3.0,3.0,Sale contract,Unknown,10.0,0,1,0,1,1,18.75,18.75,0.07894736842105263
100.0,6.5,7.5,3.0,4.0,2.0,Have certificate,Unknown,5.0,0,0,0,0,0,20.0,33.333333333333336,0.06435643564356436
127.0,4.5,5.5,2.0,3.0,2.0,Have certificate,Full,8.45,0,1,0,0,0,31.75,42.333333333333336,0.03515625
48.0,4.0,5.5,3.0,4.0,3.0,Have certificate,Full,5.0,0,1,0,0,0,9.6,12.0,0.08163265306122448
90.8,6.0,7.5,4.0,5.0,5.5,Have certificate,Full,8.5,0,0,0,0,0,15.133333333333333,13.96923076923077,0.06535947712418301
39.0,4.5,7.5,6.0,3.0,4.0,Have certificate,Basic,7.5,0,0,0,0,0,9.75,7.8,0.1125
54.0,4.5,5.5,2.0,3.0,3.0,Unknown,Unknown,4.1,1,1,0,1,1,13.5,13.5,0.08181818181818182
40.0,3.4,5.5,4.0,4.0,5.0,Unknown,Unknown,8.15,0,1,0,0,0,8.0,6.666666666666667,0.08292682926829269
35.0,3.6,4.0,3.0,3.0,2.0,Have certificate,Full,3.75,0,0,0,0,0,8.75,11.666666666666666,0.1
80.0,4.0,3.5,2.0,2.0,3.0,Have certificate,Unknown,2.5,0,0,0,0,1,26.666666666666668,20.0,0.04938271604938271
98.7,6.0,3.5,2.0,5.5,4.0,Have certificate,Basic,5.2,0,0,0,0,0,15.184615384615386,19.740000000000002,0.06018054162487462
70.0,5.0,7.5,4.0,3.0,3.0,Unknown,Unknown,5.6,0,0,0,1,1,17.5,17.5,0.07042253521126761
75.0,5.0,7.5,2.0,3.0,2.0,Have certificate,Full,1.68,0,0,0,0,0,18.75,25.0,0.06578947368421052
105.0,6.0,7.5,3.0,3.0,3.0,Have certificate,Unknown,9.8,0,0,1,1,1,26.25,26.25,0.05660377358490566
54.0,3.8,4.0,2.0,2.0,2.0,Have certificate,Full,5.65,0,0,0,0,0,18.0,18.0,0.06909090909090909
36.0,4.0,5.0,3.0,3.0,3.0,Have certificate,Full,3.0,0,0,0,0,0,9.0,9.0,0.10810810810810811
70.0,5.0,5.5,5.0,5.5,5.5,Have certificate,Unknown,6.9,0,1,0,0,0,10.76923076923077,10.76923076923077,0.07042253521126761
60.0,4.5,5.5,3.0,4.0,4.0,Unknown,Unknown,3.7,1,1,0,0,0,12.0,12.0,0.07377049180327869
32.0,4.5,7.5,5.0,5.0,5.0,Have certificate,Basic,9.5,1,0,0,0,0,5.333333333333333,5.333333333333333,0.13636363636363635
60.0,4.0,5.0,3.0,4.0,3.0,Have certificate,Full,5.2,0,0,0,0,0,12.0,15.0,0.06557377049180328
33.0,3.3,3.5,5.0,3.0,3.0,Have certificate,Full,7.5,0,0,0,0,0,8.25,8.25,0.09705882352941175
49.5,4.5,4.3,3.0,2.0,2.0,Have certificate,Full,4.15,0,0,0,0,0,16.5,16.5,0.0891089108910891
33.0,4.5,3.5,5.0,3.0,4.0,Have certificate,Unknown,3.65,0,0,0,0,0,8.25,6.6,0.1323529411764706
105.0,6.5,7.5,4.0,5.5,4.0,Have certificate,Basic,6.7,0,0,0,0,0,16.153846153846153,21.0,0.06132075471698113
60.0,5.0,7.5,4.0,3.0,3.0,Have certificate,Unknown,3.16,0,0,0,1,1,15.0,15.0,0.08196721311475409
83.0,5.0,7.5,4.0,3.0,3.0,Have certificate,Unknown,6.0,0,0,0,1,1,20.75,20.75,0.05952380952380952
140.0,4.5,5.5,2.0,2.0,3.0,Have certificate,Basic,5.7,1,1,0,0,0,46.666666666666664,35.0,0.031914893617021274
68.0,4.5,5.5,3.0,4.0,4.0,Have certificate,Unknown,6.7,0,1,0,0,0,13.6,13.6,0.06521739130434782
41.5,6.0,5.5,5.0,3.0,3.0,Unknown,Unknown,4.9,0,1,0,1,1,10.375,10.375,0.1411764705882353
56.0,4.0,7.5,5.0,5.5,4.0,Unknown,Basic,7.5,0,0,0,0,0,8.615384615384615,11.2,0.07017543859649122
66.0,6.0,7.5,3.0,5.0,4.0,Have certificate,Full,9.9,0,0,1,0,0,11.0,13.2,0.08955223880597014
36.0,4.0,5.5,3.0,4.0,3.0,Have certificate,Unknown,3.5,0,1,0,0,0,7.2,9.0,0.10810810810810811
40.0,4.5,5.5,4.0,4.0,3.0,Have certificate,Basic,8.5,1,1,0,0,1,8.0,10.0,0.10975609756097561
120.0,4.5,7.5,3.0,3.0,3.0,Have certificate,Unknown,7.54,1,0,0,1,1,30.0,30.0,0.0371900826446281
45.0,4.5,3.5,4.0,5.0,4.0,Have certificate,Basic,6.0,1,0,0,0,0,7.5,9.0,0.09782608695652174
140.0,4.5,5.5,1.0,2.0,2.0,Sale contract,Basic,8.9,1,1,0,0,0,46.666666666666664,46.666666666666664,0.031914893617021274
123.0,6.5,7.5,3.0,3.0,3.0,Unknown,Unknown,5.7,0,0,0,1,1,30.75,30.75,0.05241935483870968
40.0,4.4,5.5,4.0,3.0,3.0,Have certificate,Basic,9.9,0,1,0,0,0,10.0,10.0,0.10731707317073172
78.0,6.0,7.5,5.0,5.5,5.5,Sale contract,Unknown,9.45,0,0,0,0,0,12.0,12.0,0.0759493670886076
78.0,6.0,7.5,5.0,5.5,4.0,Unknown,Unknown,9.29,0,0,0,0,0,12.0,15.6,0.0759493670886076
129.5,4.5,5.5,2.0,3.0,3.0,Unknown,Unknown,5.1,1,1,0,1,1,32.375,32.375,0.034482758620689655
33.0,4.0,4.0,5.0,4.0,4.0,Have certificate,Full,5.0,0,0,0,0,0,6.6,6.6,0.11764705882352941
75.0,5.0,7.5,2.0,3.0,2.0,Have certificate,Full,2.25,0,0,0,0,0,18.75,25.0,0.06578947368421052
34.0,5.0,3.5,5.0,3.0,4.0,Have certificate,Unknown,5.95,0,0,0,0,0,8.5,6.8,0.14285714285714285
45.0,3.5,7.0,4.0,5.0,4.0,Unknown,Full,4.5,0,0,0,0,0,7.5,9.0,0.07608695652173914
28.0,3.5,7.0,3.0,3.0,3.0,Have certificate,Unknown,2.68,0,0,1,1,1,7.0,7.0,0.1206896551724138
37.0,4.5,5.5,3.0,2.0,3.0,Have certificate,Unknown,5.5,1,1,0,0,1,12.333333333333334,9.25,0.11842105263157894
38.0,4.5,5.5,5.0,4.0,5.0,Unknown,Unknown,9.1,1,1,0,0,0,7.6,6.333333333333333,0.11538461538461539
54.0,4.5,5.0,4.0,4.0,5.0,Have certificate,Unknown,6.2,1,0,0,0,0,10.8,9.0,0.08181818181818182
35.0,3.5,5.5,5.0,3.0,3.0,Have certificate,Unknown,5.1,0,1,0,1,1,8.75,8.75,0.09722222222222222
58.0,4.5,5.5,4.0,2.0,3.0,Have certificate,Basic,5.6,1,1,0,0,0,19.333333333333332,14.5,0.07627118644067797
45.0,4.0,5.0,2.0,3.0,3.0,Have certificate,Unknown,3.5,0,0,0,1,1,11.25,11.25,0.08695652173913043
45.0,6.2,4.0,5.0,5.0,5.0,Have certificate,Full,7.68,0,0,0,0,0,7.5,7.5,0.13478260869565217
126.2,5.6,7.5,1.0,2.0,1.5,Unknown,Unknown,6.9,0,0,0,0,0,42.06666666666667,50.480000000000004,0.0440251572327044
140.0,5.0,5.0,3.0,2.0,3.0,Have certificate,Unknown,2.4,0,0,1,0,1,46.666666666666664,35.0,0.03546099290780142
55.0,4.5,3.5,4.0,5.0,4.0,Have certificate,Full,5.5,1,0,0,0,0,9.166666666666666,11.0,0.08035714285714286
75.0,5.0,7.0,5.0,5.0,5.0,Have certificate,Unknown,8.8,0,0,0,0,0,12.5,12.5,0.06578947368421052
68.0,4.0,3.5,2.0,5.5,5.5,Have certificate,Unknown,4.95,0,0,0,0,0,10.461538461538462,10.461538461538462,0.057971014492753624
44.0,3.5,5.0,3.0,4.0,3.0,Have certificate,Basic,3.8,0,0,0,0,0,8.8,11.0,0.07777777777777778
35.0,4.5,5.5,5.0,3.0,3.0,Have certificate,Unknown,4.7,1,1,0,0,1,8.75,8.75,0.125
90.0,4.5,7.5,1.0,3.0,2.0,Have certificate,Full,2.13,1,0,0,0,0,22.5,30.0,0.04945054945054945
35.0,4.5,5.5,4.0,4.0,3.0,Have certificate,Full,3.3,1,1,0,0,0,7.0,8.75,0.125
30.0,4.5,5.5,5.0,3.0,3.0,Have certificate,Full,3.88,1,1,0,0,1,7.5,7.5,0.14516129032258066
36.0,4.5,5.0,5.0,4.0,4.0,Have certificate,Basic,5.65,1,0,0,0,0,7.2,7.2,0.12162162162162163
38.0,4.5,5.5,6.0,4.0,3.0,Have certificate,Basic,6.25,1,1,0,0,0,7.6,9.5,0.11538461538461539
37.0,4.5,3.5,5.0,4.0,4.0,Have certificate,Full,6.5,1,0,0,0,0,7.4,7.4,0.11842105263157894
70.0,4.5,5.5,5.0,5.0,5.0,Have certificate,Full,6.01,1,1,0,0,0,11.666666666666666,11.666666666666666,0.06338028169014084
72.0,4.5,5.5,2.0,5.5,4.0,Have certificate,Unknown,6.75,1,1,0,0,0,11.076923076923077,14.4,0.06164383561643835
41.0,4.5,3.5,5.0,3.0,4.0,Have certificate,Full,5.7,1,0,0,0,0,10.25,8.2,0.10714285714285714
80.0,5.0,3.5,5.0,5.0,5.5,Have certificate,Unknown,9.5,0,0,0,0,0,13.333333333333334,12.307692307692308,0.06172839506172839
98.0,6.0,5.0,2.0,3.0,2.0,Unknown,Unknown,9.6,0,0,0,0,0,24.5,32.666666666666664,0.06060606060606061
60.0,4.0,7.5,3.0,5.0,5.0,Have certificate,Basic,7.6,0,0,0,0,0,10.0,10.0,0.06557377049180328
120.0,4.5,7.5,2.0,3.0,3.0,Sale contract,Unknown,3.5,1,0,0,0,0,30.0,30.0,0.0371900826446281
82.5,4.5,5.5,2.0,3.0,2.0,Have certificate,Full,4.8,1,1,0,0,0,20.625,27.5,0.05389221556886228
40.0,4.2,5.5,5.0,5.5,4.0,Have certificate,Full,4.7,0,1,0,0,0,6.153846153846154,8.0,0.10243902439024391
81.0,4.5,7.5,5.0,5.0,5.0,Unknown,Unknown,5.8,0,0,0,0,0,13.5,13.5,0.054878048780487805
35.0,4.0,4.0,3.0,4.0,3.0,Have certificate,Full,2.4,0,0,0,0,0,7.0,8.75,0.1111111111111111
140.0,6.5,3.5,4.0,5.5,5.5,Have certificate,Basic,10.0,0,0,0,0,0,21.53846153846154,21.53846153846154,0.04609929078014184
41.0,4.5,5.5,4.0,4.0,3.0,Have certificate,Unknown,5.15,1,1,0,0,0,8.2,10.25,0.10714285714285714
140.0,6.5,5.5,3.0,3.0,3.0,Unknown,Unknown,3.8,0,1,1,1,1,35.0,35.0,0.04609929078014184
66.0,4.1,7.0,4.0,5.0,5.5,Have certificate,Basic,6.8,0,0,0,0,0,11.0,10.153846153846153,0.06119402985074626
60.0,4.0,3.5,3.0,4.0,5.5,Have certificate,Basic,4.8,0,0,0,0,0,12.0,9.23076923076923,0.06557377049180328
80.0,5.0,7.5,5.0,3.0,3.0,Unknown,Unknown,10.0,0,0,0,1,1,20.0,20.0,0.06172839506172839
80.0,6.5,5.5,4.0,4.0,3.0,Have certificate,Full,4.8,0,1,0,0,0,16.0,20.0,0.08024691358024691
85.0,5.0,6.0,3.0,4.0,4.0,Have certificate,Full,5.99,0,0,0,0,0,17.0,17.0,0.05813953488372093
96.0,6.5,7.5,3.0,5.0,4.0,Have certificate,Unknown,5.5,0,0,0,0,0,16.0,19.2,0.06701030927835051
49.1,3.86,7.5,2.0,3.0,2.0,Have certificate,Unknown,3.5,0,0,0,0,0,12.275,16.366666666666667,0.07704590818363273
60.0,4.5,5.5,3.0,3.0,3.0,Have certificate,Unknown,10.0,1,1,1,1,1,15.0,15.0,0.07377049180327869
50.0,4.5,5.5,5.0,3.0,3.0,Have certificate,Full,8.7,1,1,0,1,1,12.5,12.5,0.08823529411764706
85.0,4.5,5.5,3.0,3.0,4.0,Have certificate,Full,4.0,1,1,0,0,0,21.25,17.0,0.05232558139534884
70.0,6.5,3.5,4.0,4.0,4.0,Have certificate,Full,9.8,0,0,0,0,0,14.0,14.0,0.09154929577464789
